Features collected of individuals 
Mean ; SDNN ; RMSSD ; SDSD ; Median ; Var ; Range ; CVSD ; CVNNI  ; Activity
0.7430123833333333;0.05829694961382921;0.03943748217663008;0.03863917769630046;0.7500124999999995;0.003398534334277342;0.24000399999999944;0.05307782623985888;0.07846026650631985;0
0.7357622625;0.044464653102764456;0.029335217746576082;0.029292692644132305;0.7500124999999995;0.0019771053755491806;0.1650027499999993;0.039870511497694654;0.060433451631075545;0
0.7342622375000001;0.04302075517135994;0.028769066145715647;0.028767862494641097;0.7500124999999995;0.001850785375514093;0.1650027499999993;0.03918091476918101;0.0585904503516837;0
0.7345122416666665;0.043222912525483506;0.028837591211778726;0.02883278774856363;0.7500124999999995;0.0018682201671855992;0.1650027499999993;0.03926087214876629;0.058845734725138536;0
0.7347622458333333;0.043392300110230875;0.028837591211778715;0.028837591211778715;0.7500124999999995;0.0018828917088563426;0.1650027499999993;0.039247513566885106;0.05905624622971386;0
0.7322622041666667;0.042996279399270934;0.027217901588337617;0.026536363667368175;0.7425123749999996;0.00184868004218017;0.1650027499999993;0.03716961142260824;0.05871705402056332;0
0.7260120999999999;0.036656909312887426;0.02288452898383825;0.022665591437913427;0.7325122083333335;0.001343729000373253;0.10500174999999867;0.03152086443716055;0.05049076911099337;0
0.7227620458333333;0.035890598239991356;0.020995336786751004;0.020954064215313855;0.7275121249999996;0.0012881350420244706;0.10500174999999867;0.029048753884888506;0.04965755803988028;0
0.7215120249999999;0.03624175538930444;0.019399183834323087;0.019392042592102712;0.7225120416666675;0.0013134648336981774;0.10500174999999867;0.02688684756754136;0.050230286029265346;0
0.7220120333333333;0.035851164560680875;0.018848740013557352;0.018782487646828046;0.7225120416666675;0.0012853060003570204;0.10500174999999867;0.026105853009869992;0.049654525001703635;0
0.7227620458333333;0.03484893650224266;0.019125942245240488;0.019096952547265983;0.7225120416666675;0.0012144483753373412;0.10500174999999867;0.02646229468675071;0.04821633441205727;0
0.7225120416666666;0.03530005902279479;0.019668629848249495;0.01964044118475206;0.7225120416666675;0.0012460941670127958;0.11000183333333169;0.02722256338161307;0.048857398890357305;0
0.7227620458333333;0.03499964345542586;0.020455683809548292;0.020455683809548292;0.7225120416666675;0.001224975042006934;0.11000183333333169;0.028302100155194524;0.048424849723634596;0
0.7222620375;0.03563303769471094;0.020551946382698395;0.02055026145165374;0.7225120416666675;0.0012697133753526908;0.11000183333333169;0.02845497245547589;0.04933533239272726;0
0.7230120499999999;0.03484610452170062;0.01765934596995606;0.017563001883885907;0.7225120416666675;0.0012142510003372846;0.11000183333333169;0.024424691082197126;0.048195745177000336;0
0.7237620625;0.03516467510646847;0.020551946382698538;0.020550261451653878;0.7250120833333344;0.0012365543753434837;0.11000183333333169;0.028395998419298938;0.04858596067470513;0
0.7242620708333332;0.035625651460979714;0.0205519463826984;0.020509781580204757;0.7250120833333344;0.0012691870420192062;0.11000183333333169;0.028376394692395543;0.04918889569902366;0
0.7237620625;0.03553689691035856;0.02179485795928131;0.02175510224787842;0.7200120000000023;0.0012628710420174514;0.11000183333333169;0.030113291492508028;0.04910024820533967;0
0.7217620291666667;0.03510475336297983;0.021794857959281377;0.021601760408845583;0.7125118750000006;0.0012323437086756435;0.11000183333333169;0.030196736706204017;0.048637572973340176;0
0.7175119583333334;0.03473642421150789;0.022740327617332464;0.022395094625769715;0.7075117916666649;0.0012066191670018316;0.11000183333333169;0.03169330817866039;0.04841232791742608;0
0.7137618958333333;0.03452268880023277;0.022711377474955486;0.022317650951611666;0.7025117083333328;0.0011918160419977172;0.11000183333333169;0.031819262988870306;0.048367234230018326;0
0.7137618958333334;0.0345226888002329;0.029200342467800497;0.029200342467800497;0.7025117083333328;0.0011918160419977259;0.11000183333333169;0.040910480985691215;0.04836723423001849;0
0.7150119166666666;0.036671264868289026;0.02966972362939201;0.029659217973012124;0.7025117083333328;0.0013447816670402088;0.12500208333333163;0.04149542537376173;0.05128762753947904;0
